
63666213, -72177854
-27093824, -33986207

-99664163, 50388803
-83051161, 8496865

-1482008, 99719247
-96892226, -87444427

51260395, 30193816
-87873712, 85220438

49897655, -41910599
-79902270, -85837621

-79763650, -69845983
82133170, -56277634

71022582, 85750055
-17761389, -96619261

66619961, 50870396
-67788453, -84089280

15553442, -23806670
89539933, 11244895

11552427, 39017669
-74594781, 79383098

8426125, 8577916
70600291, 20103068

31801627, 25346030
-49926155, -91562035

63637438, 57267715
72946566, -72069116

-89113476, -56255482
79578182, -57958606

-6603536, 26211974
16228157, -26085176

51127625, 54711278
45480340, -13256262

88527205, -37172156
50829038, 10048010

74242629, 86939733
52191756, 98631616

-65292660, -63273235
99520611, -32145941

36647606, -83034303
-82491001, 46281951

-58983646, -22013738
66295922, -32827118

-1218749, -38547912
-28835406, 63259882

341726, -73944797
85367782, 73054839

-69993065, 59570150
3015194, -91921681

38816004, -22542624
22361166, 55161934

-54906193, 5421840
-62572705, 71226345

59972386, 88675258
16991917, -61238544

-57620178, -24738803
29395555, 50501847

-24481368, -53950153
-50313988, -63888141

-72351118, 58105964
-32004435, 52890714

-76261794, -66469647
-39306773, 34558315

-41577061, 33350212
52947047, 33633321

-37898323, 36149985
-76835395, 50113593

46696314, 46318835
8716620, 78034086

-11098800, 80848644
-228503, 82282911

44089202, 46700356
53279489, -22392056

-61552416, -63947953
12159146, -96317515

-98300945, 12234128
31902555, 74640893

97345055, 64320753
-79682680, -94503145

-36916869, 60108890
63074619, 36169474

-66645686, 3603601
-97689541, 71649846

-43532573, -5848863
9707945, -49919136

-11658055, -26274624
-44952049, 40993229

82228472, -32577514
25772002, 61208849

95712627, 35575451
67306959, 62106077

-40989654, 43441729
-10033595, 88000493

-77833400, -7169877
-51342098, -53075351

86019776, 26477896
-11631960, 70733881

11263946, 64262688
76380771, 61169409

97122307, 4044454
-4742575, -58226519

-20835431, -17357547
14844956, 24631938

85631439, -58321851
25400268, 15969562

40251434, 59374902
-76999632, -95829491

66780896, 31209384
-23522805, 50648904

-32540299, 6840136
99531677, -42936224

-13155655, -70105196
60228717, -75437643

-24326237, -65657584
19756193, -34772709

42813932, 37411243
14501227, 89034600

-67937511, -75950867
3598921, -72719247

84491164, -97158366
-75286676, -19911970

-94045699, 8827541
53350312, 83691254

-98007723, 55173496
33454595, -99371376

65278803, 72735692
-55429192, -44961033

-27514002, 1373186
-51710990, 78574999

45567831, 75496357
10967942, 61464539

91086928, 99864072
18566670, -5357550

75231806, 23541378
56786601, 53698887

57694811, 24427904
2647992, -9170547

42442733, 44552742
44625323, -20290676

76272398, 86662397
30569330, 82823983

21031471, 9344267
-82637167, 95088109

4287944, -27298281
-96675281, 54119410

13628251, -20291825
-28472265, 857323

4352649, -15525117
90519192, -38145285

-30790404, -41756932
-24904146, -99039813

967428, 1060056
-51960678, -8254891

16305967, 33535940
-40887345, 57382706

-32630615, -48307852
-79117297, 88199154

59686735, -5699223
70016251, 85853083

70457480, -35541812
94917403, -50963984

75997141, 82190304
72454710, 35150184

94847978, -62984932
-78658705, 59980773

-85043154, -49704584
16149873, -21947081

10434925, 35650164
69935654, -54555123

-43246349, -25204321
94089673, 80190855

66168374, -33178869
-9443309, 43755283

-81709842, -20232206
48129053, 34910809

-84865165, 38820053
95435436, 85575596

40540281, -1052401
15022262, 50323419

-61725298, 24877057
37450385, -14860646

97775441, -5885055
-58122452, -17494771

11898966, 12748633
70115394, 41997408

-5299114, 9249574
-88050938, 94465434

-63961510, -39318261
96679153, 18336203

-13743305, 44173985
-42237077, 8999907

56706214, 69032206
-31891197, 7819271

46185121, 8446782
-95669218, 16716435

55256040, 96785131
60694573, 5425684

-9820027, 48014309
63150742, 12509226

54411733, 65856516
-87977359, -76430327

-82129788, 66583201
39001999, -14722061

-4409870, -49435656
-91255756, 66934481

-45168815, -87731395
84861603, -81921388

-37412461, 44430994
-25446565, 19525492

75934556, 88453782
-72592063, -22164305

-67384305, 93630355
81850629, 15801418

37911195, 25300014
-44920508, 70244103

-62021287, -45601090
19632361, 3330286

-79548073, -36916905
-90243858, 66047871

-27718866, 17718961
-18169484, 33643968

-75724439, 84424599
56237821, 97198554

-86619922, -16535556
-14877556, 79289958

36681441, 72937311
68220726, -64255568

89096260, -47910485
-7694155, 95206494

50022817, 89668519
-45006575, -88753397

73680653, 44502649
62509482, 51577297

73752231, -85862397
-78309159, 25563184

39362932, 32677572
-86814689, -78057966

68753858, -6822665
-76561077, 36397666

-37550474, -57562761
-65003817, -92591141

-95114991, 57644957
83784988, -9188454

-95381723, 8006023
5913210, -61954493

15581635, -12825947
78198268, 35897997

-43462777, -3315578
60116124, 69016109

-32168669, -86048255
26678368, 65087279

-65254704, -14590560
-40933656, 58824895

-25660185, -6736854
-29287829, 48447956

-19386542, 92221312
65217071, -31822004

-81552325, 53805578
-53105929, 20942077

-38828161, 86016875
24147635, 68516722

-4004481, -38049850
13109174, -27047336

-92404848, 62461676
-20411095, -34118200

-90331192, -4227898
89279139, -96785867

16225704, -23255445
13842091, 26220162

19784251, 75168558
-42994257, -67788685

-4904650, -3685876
24728813, -20675576

67803482, -68867694
14486584, -18080644

35978039, -81004289
45343447, 23814612

42106165, -90633366
69043240, 49274979

9843156, 58216046
81514660, -27451838

88011461, 21839480
26210899, -6963103

-87775997, 25800892
-14005024, -69840172

30153868, 26309898
70701786, 31648941

-33372161, 50683361
70440109, -44613687

67063314, 2456118
-35920501, -50315120

60279026, 58394461
48865526, -4312777

95325293, 20175342
65525476, 45718334

7430049, -76919456
-57483873, 35605538

44094279, -49510615
39984638, 94666601

-13851950, 65830070
-63529216, 94543075

-3091344, 62381989
14551976, -36979317

3243882, -60411671
-66794453, 62074442

55613282, -2321853
35977746, 29820786

29721347, -28326646
-60850029, -49283191

-35147187, 93812296
-17393667, 21801639

-86090973, -95675122
12585938, -46564798

-38351784, 68471547
97122845, 96518559

28431788, 81361644
6683034, 18330477

-82897901, -98739612
-44763772, -93230837

-64922968, 87172193
75067785, 50916142

81701106, 18154591
22055146, 3524388

-15736164, -59977273
-99623505, 22904889

-93267071, 41127994
54073178, -30176541

-59098848, -24745964
88428298, 82003318

47507468, 45559857
93143962, -19150993

-96371327, 44166728
-99451477, -54512322

-88052268, 38387740
-21040539, -71107676

58236564, 12879454
1501556, 91935012

49003953, 33881565
52727194, -91941253

-36875782, -50292292
16696261, 14047985

-41356008, -89003544
37737225, 19179061

54016302, 85346047
96820064, 2841987

15044711, -95206116
-18423248, -61709753

-3473756, 32502934
66306877, -53140372

-65764791, -18846978
-84412304, 5229066

-34031755, -23133477
-21760457, 3238165

-77415133, -61370834
25072134, 53695758

19824242, 68872702
-61700429, -33418018

5283094, -13057661
84540892, -32439260

-87945707, 33355211
55954417, 71097820

40651360, -57172410
8866597, -99877936

-69983348, 14117257
-69174825, -11595231

31713342, -61417964
61115130, -13840209

-62406289, 2902313
18024781, -7922283

-4409896, -13542453
-33718127, 31349219

-55174857, -24018743
-42918395, -84901948

-15710660, -96267880
-53812926, -18835275

-39803671, 66650438
1459314, -77799004

-77921307, -59593935
28812349, 93828092

-845644, -1283051
-40541094, -67135952

27057737, -59991820
99056111, -66154054

2533229, -47886589
-97683627, -98726482

-75741360, 31845825
-92436964, 57265744

-18866429, 21521048
-72449926, 27951743

58028949, -74336937
-33138234, 54890267

79971586, 74695920
45875299, -77921189

22668391, -30824880
90708308, -17550069

94192943, 9812024
79944671, -8793352

82038604, 23181438
-83755652, -3362419

-95310345, 66315595
91876582, 39407672

6253047, 49764359
316684, -53819752

-68954120, -8621540
-72751870, 84241217

41072404, 80898254
-47170137, -69037688

-6116841, -69694461
-58832088, 21648586

27430201, -93196507
98159559, -1959598

29635909, 80328422
16624804, 91822589

-97058502, -90160037
55297512, -27049862

-21823049, -73958228
73714914, -76001314

30988345, 1655154
-42285719, -49192893

88582658, -96440895
-15442930, 85477102

65718081, 98925349
80625028, -74035068

65980340, -90208412
33350502, -78526432

9746700, -62917645
-52481828, 36617272

-20346619, -49078714
93452306, -73757039

58734228, 48098596
18975756, -57798146

-3124456, -20944162
-26295227, 73346469

-94953835, -51948765
20449868, 16861276

30387417, -32930842
-83647540, -69811836

-89546055, 69152067
-90205888, 59798743

72628190, -51714345
27162081, 22360992

-56373262, -9870438
-33202289, 86297435

11269622, 64513485
-641725, -40250567

-56406927, 43024654
93189131, -85139816

97708203, 43947204
-85770385, -1326995

60809818, -16496090
32549597, 12589986

23281518, -37467615
-44536316, -97248267

68586379, -54398523
72598891, 2832112

99297228, 197148
97987210, 77293339

46016946, -59242406
92848431, 24880346

84733474, 19739315
15993687, -56680102

53394231, -59169537
-45942338, -41640920

-99662947, -48540925
-61417021, 78749956

83784657, -89459372
40160067, -10084515

-56978394, -28023194
84348285, 49112106

17054385, -97556421
79736600, 20065533

63612882, -88455528
16948182, -50262031

-64274657, -56207940
78105591, -66780283

54818250, -4242264
-19492821, 91753933

98608241, 54306240
87295504, -38751474

-25900102, -48345082
65272207, -27125340

87191090, 75423677
78126023, -35759537

-93481118, 20412582
-50388130, 59181104

-31470150, -60458008
-64853757, -33888381

66734353, -18028524
79224404, -47044616

83272154, 63045370
31332411, -81823339

-65217768, -27206412
-76776495, 81517211

-42324597, -39133146
6139886, -70982673

-92238125, -36425675
12241645, 76731377

27678413, -57327904
33087474, -14983966

-82750254, -18033384
-76474038, 54286568

25011193, 16188405
93891472, -74498504

9722622, 34465479
-2341453, 28983484

5837354, 90710326
26533766, -15234013

33045849, 71189763
-37844343, -14733554

-99691627, -31192346
44317457, -25188834

2071628, -43648468
-61093594, 5989837

17489221, 36943262
-64773248, 80149898

3651554, 11660907
23818792, -9171167

1762236, -7359484
59038692, 70512399

-7787409, 703338
58508091, 85770527

-54711673, 53119542
52166562, -78538011

-31947242, 32452843
-30171451, 68147210

-90872514, -39987742
76993552, -57705579

-74682070, -12654604
-33403657, 77259226

-66044293, 44174109
14987111, 95827765

-74101966, 72939539
37573702, -82741869

30831217, 10078602
78427262, 92473855

52444453, 46979225
61329977, 19917223

12540788, -80006956
43720608, -75552662

-95541271, 81784962
-55979685, -91938357

33083143, 37415195
23593225, -94055100

-60660967, -57275868
-33193247, 93192591

51056251, -26450196
-8329537, -5286615

-206174, 47495215
-13721832, -94577174

-54641186, 84294370
-911673, 58158525

49482275, -70886772
-18313934, 93692248

51953801, 18927471
93119065, -8690808

80863985, -70054539
-89921051, -24393576

26401491, -63501002
89420377, 6086596

-40882010, 43927680
82678821, 89233318

-85626340, 77406168
29414876, -46248579

-22130239, 84045619
1619673, -76555694

-43406229, 54523338
13153508, 40725347

-73818874, -36633259
-59894627, 79617679

15427500, -38704033
-14295562, 23201411

74474196, -14630290
-94561966, -63048238

89441367, -21449215
77457081, 35618595

28359744, 36559025
-81613467, 69554480

50400949, 42121569
-78971305, -26824786

-97170633, -40513490
-77257769, -86299462

-57693067, 14790023
6403211, -24344648

-90851262, -36868138
-2336451, -84712977

-95280400, 72543902
11386330, -12091682

85070540, 67483861
-73808215, 10211932

-22622090, -36595899
-30166640, -39742512

-71824189, 56264081
-9429107, -68334924

92377631, 99296739
-25623099, -15907388

94699544, 38031009
55665005, 27417941

